year,OdName,CODE,number,AreaName,RegName,DevName
1996,Lao People's Democratic Republic,LAO,220,Asia,South-Eastern Asia,Developing regions
1996,Latvia,LVA,60,Europe,Northern Europe,Developed regions
1996,Lebanon,LBN,2760,Asia,Western Asia,Developing regions
1996,Lesotho,LSO,20,Africa,Southern Africa,Developing regions
1996,Liberia,LBR,0,Africa,Western Africa,Developing regions
1996,Libya,LBY,30,Africa,Northern Africa,Developing regions
1996,Liechtenstein,LIE,0,Europe,Western Europe,Developed regions
1996,Lithuania,LTU,30,Europe,Northern Europe,Developed regions
1996,Luxembourg,LUX,30,Europe,Western Europe,Developed regions
1996,Madagascar,MDG,0,Africa,Eastern Africa,Developing regions
1996,Malawi,MWI,60,Africa,Eastern Africa,Developing regions
1996,Malaysia,MYS,10890,Asia,South-Eastern Asia,Developing regions
1996,Maldives,MDV,100,Asia,Southern Asia,Developing regions
1996,Mali,MLI,10,Africa,Western Africa,Developing regions
1996,Malta,MLT,340,Europe,Southern Europe,Developed regions
1996,Marshall Islands,MHL,20,Oceania,Micronesia,Developing regions
1996,Martinique,MTQ,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Mauritania,MRT,0,Africa,Western Africa,Developing regions
1996,Mauritius,MUS,350,Africa,Eastern Africa,Developing regions
1996,Mayotte,MYT ,0,Africa,Eastern Africa,Developing regions
1996,Mexico,MEX,150,Latin America and the Caribbean,Central America,Developing regions
1996,Micronesia (Federated States of),FSM,10,Oceania,Micronesia,Developing regions
1996,Monaco,MCO,0,Europe,Western Europe,Developed regions
1996,Mongolia,MNG,40,Asia,Eastern Asia,Developing regions
1996,Montserrat,MSR,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Morocco,MAR,30,Africa,Northern Africa,Developing regions
1996,Mozambique,MOZ,30,Africa,Eastern Africa,Developing regions
1996,Myanmar,MMR,360,Asia,South-Eastern Asia,Developing regions
1996,Namibia,NAM,50,Africa,Southern Africa,Developing regions
1996,Nauru,NRU,100,Oceania,Micronesia,Developing regions
1996,Nepal,NPL,510,Asia,Southern Asia,Developing regions
1996,Netherlands,NLD,1670,Europe,Western Europe,Developed regions
1996,New Caledonia,NCL,250,Oceania,Melanesia,Developing regions
1996,New Zealand,NZL,25600,Oceania,Australia and New Zealand,Developed regions
1996,Nicaragua,NIC,40,Latin America and the Caribbean,Central America,Developing regions
1996,Niger,NER,30,Africa,Western Africa,Developing regions
1996,Nigeria,NGA,90,Africa,Western Africa,Developing regions
1996,Niue,NIU,0,Oceania,Polynesia,Developing regions
1996,Northern Mariana Islands,MNP,0,Oceania,Micronesia,Developing regions
1996,Norway,NOR,410,Europe,Northern Europe,Developed regions
1996,Oman,OMN,150,Asia,Western Asia,Developing regions
1996,Pakistan,PAK,1510,Asia,Southern Asia,Developing regions
1996,Palau,PLW,10,Oceania,Micronesia,Developing regions
1996,Panama,PAN,10,Latin America and the Caribbean,Central America,Developing regions
1996,Papua New Guinea,PNG,3240,Oceania,Melanesia,Developing regions
1996,Paraguay,PRY,20,Latin America and the Caribbean,South America,Developing regions
1996,Peru,PER,200,Latin America and the Caribbean,South America,Developing regions
1996,Philippines,PHL,3990,Asia,South-Eastern Asia,Developing regions
1996,Poland,POL,880,Europe,Eastern Europe,Developed regions
1996,Portugal,PRT,490,Europe,Southern Europe,Developed regions
1996,Puerto Rico,PRI,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Qatar,QAT,40,Asia,Western Asia,Developing regions
1996,Republic of Korea,KOR,5670,Asia,Eastern Asia,Developing regions
1996,Republic of Moldova,MDA,20,Europe,Eastern Europe,Developed regions
1996,Réunion,REU,0,Africa,Eastern Africa,Developing regions
1996,Romania,ROU,480,Europe,Eastern Europe,Developed regions
1996,Russian Federation,RUS,260,Europe,Eastern Europe,Developed regions
1996,Rwanda,RWA,0,Africa,Eastern Africa,Developing regions
1996,Saint Helena,SHN,0,Africa,Western Africa,Developing regions
1996,Saint Kitts and Nevis,KNA,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Saint Lucia,LCA,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Saint Vincent and the Grenadines,VCT,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Samoa,WSM,400,Oceania,Polynesia,Developing regions
1996,Saudi Arabia,SAU,1150,Asia,Western Asia,Developing regions
1996,Senegal,SEN,0,Africa,Western Africa,Developing regions
1996,Seychelles,SYC,90,Africa,Eastern Africa,Developing regions
1996,Sierra Leone,SLE,0,Africa,Western Africa,Developing regions
1996,Singapore,SGP,9390,Asia,South-Eastern Asia,Developing regions
1996,Slovakia,SVK,90,Europe,Eastern Europe,Developed regions
1996,Slovenia,SVN,90,Europe,Southern Europe,Developed regions
1996,Solomon Islands,SLB,310,Oceania,Melanesia,Developing regions
1996,Somalia,SOM,210,Africa,Eastern Africa,Developing regions
1996,South Africa,ZAF,5100,Africa,Southern Africa,Developing regions
1996,Spain,ESP,660,Europe,Southern Europe,Developed regions
1996,Sri Lanka,LKA,2250,Asia,Southern Asia,Developing regions
1996,State of Palestine,WBG,0,Asia,Western Asia,Developing regions
1996,Sudan,SDN,400,Africa,Northern Africa,Developing regions
1996,Suriname,SUR,0,Latin America and the Caribbean,South America,Developing regions
1996,Swaziland,SWZ,20,Africa,Southern Africa,Developing regions
1996,Sweden,SWE,1050,Europe,Northern Europe,Developed regions
1996,Switzerland,CHE,1450,Europe,Western Europe,Developed regions
1996,Syrian Arab Republic,SYR,320,Asia,Western Asia,Developing regions
1996,Tajikistan,TJK,0,Asia,Central Asia,Developing regions
1996,Thailand,THA,4110,Asia,South-Eastern Asia,Developing regions
1996,The former Yugoslav Republic of Macedonia,MKD,880,Europe,Southern Europe,Developed regions
1996,Timor-Leste,TLS,0,Asia,South-Eastern Asia,Developing regions
1996,Togo,TGO,0,Africa,Western Africa,Developing regions
1996,Tokelau,TKL,0,Oceania,Polynesia,Developing regions
1996,Tonga,TON,480,Oceania,Polynesia,Developing regions
1996,Trinidad and Tobago,TTO,30,Latin America and the Caribbean,Caribbean,Developing regions
1996,Tunisia,TUN,10,Africa,Northern Africa,Developing regions
1996,Turkey,TUR,2260,Asia,Western Asia,Developing regions
1996,Turkmenistan,TKM,0,Asia,Central Asia,Developing regions
1996,Turks and Caicos Islands,TCA ,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Tuvalu,TUV,30,Oceania,Polynesia,Developing regions
1996,Uganda,UGA,50,Africa,Eastern Africa,Developing regions
1996,Ukraine,UKR,570,Europe,Eastern Europe,Developed regions
1996,United Arab Emirates,ARE,640,Asia,Western Asia,Developing regions
1996,United Kingdom of Great Britain and Northern Ireland,GBR,40540,Europe,Northern Europe,Developed regions
1996,United Republic of Tanzania,TZA,90,Africa,Eastern Africa,Developing regions
1996,United States of America,USA,16440,Northern America,Northern America,Developed regions
1996,United States Virgin Islands,VGB,0,Latin America and the Caribbean,Caribbean,Developing regions
1996,Uruguay,URY,160,Latin America and the Caribbean,South America,Developing regions
1996,Uzbekistan,UZB,50,Asia,Central Asia,Developing regions
1996,Vanuatu,VUT,190,Oceania,Melanesia,Developing regions
1996,Venezuela (Bolivarian Republic of),VEN,120,Latin America and the Caribbean,South America,Developing regions
1996,Viet Nam,VNM,4000,Asia,South-Eastern Asia,Developing regions
1996,Wallis and Futuna Islands,WLF,0,Oceania,Polynesia,Developing regions
1996,Western Sahara,ESH ,0,Africa,Northern Africa,Developing regions
1996,Yemen,YEM,0,Asia,Western Asia,Developing regions
1996,Zambia,ZMB,130,Africa,Eastern Africa,Developing regions
1996,Zimbabwe,ZWE,340,Africa,Eastern Africa,Developing regions
1997,Afghanistan,AFG,150,Asia,Southern Asia,Developing regions
1997,Albania,ALB,80,Europe,Southern Europe,Developed regions
1997,Algeria,DZA,20,Africa,Northern Africa,Developing regions
1997,American Samoa,ASM,0,Oceania,Polynesia,Developing regions
1997,Andorra,AND,0,Europe,Southern Europe,Developed regions
1997,Angola,AGO,0,Africa,Middle Africa,Developing regions
1997,Anguilla,AIA,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Antigua and Barbuda,ATG,10,Latin America and the Caribbean,Caribbean,Developing regions
1997,Argentina,ARG,290,Latin America and the Caribbean,South America,Developing regions
1997,Armenia,ARM,30,Asia,Western Asia,Developing regions
1997,Aruba,ABW,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Australia,AUS,0,Oceania,Australia and New Zealand,Developed regions
1997,Austria,AUT,640,Europe,Western Europe,Developed regions
1997,Azerbaijan,AZE,0,Asia,Western Asia,Developing regions
1997,Bahamas,BHM,10,Latin America and the Caribbean,Caribbean,Developing regions
1997,Bahrain,BHR,160,Asia,Western Asia,Developing regions
1997,Bangladesh,BGD,520,Asia,Southern Asia,Developing regions
1997,Barbados,BRB,10,Latin America and the Caribbean,Caribbean,Developing regions
1997,Belarus,BLR,40,Europe,Eastern Europe,Developed regions
1997,Belgium,BEL,350,Europe,Western Europe,Developed regions
1997,Belize,BLZ,0,Latin America and the Caribbean,Central America,Developing regions
1997,Benin,BEN,0,Africa,Western Africa,Developing regions
1997,Bermuda,BMU,20,Northern America,Northern America,Developed regions
1997,Bhutan,BTN,20,Asia,Southern Asia,Developing regions
1997,Bolivia (Plurinational State of),BOL,50,Latin America and the Caribbean,South America,Developing regions
1997,Bosnia and Herzegovina,BIH,1120,Europe,Southern Europe,Developed regions
1997,Botswana,BWA,210,Africa,Southern Africa,Developing regions
1997,Brazil,BRA,330,Latin America and the Caribbean,South America,Developing regions
1997,British Virgin Islands,VGB,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Brunei Darussalam,BRN,650,Asia,South-Eastern Asia,Developing regions
1997,Bulgaria,BGR,120,Europe,Eastern Europe,Developed regions
1997,Burkina Faso,BFA,0,Africa,Western Africa,Developing regions
1997,Burundi,BDI,0,Africa,Eastern Africa,Developing regions
1997,Cabo Verde,CPV,0,Africa,Western Africa,Developing regions
1997,Cambodia,KHM,710,Asia,South-Eastern Asia,Developing regions
1997,Cameroon,CMR,0,Africa,Middle Africa,Developing regions
1997,Canada,CAN,5280,Northern America,Northern America,Developed regions
1997,Cayman Islands,CYM,10,Latin America and the Caribbean,Caribbean,Developing regions
1997,Central African Republic,CAF,0,Africa,Middle Africa,Developing regions
1997,Chad,TCD,0,Africa,Middle Africa,Developing regions
1997,Chile,CHL,520,Latin America and the Caribbean,South America,Developing regions
1997,China,CHN,8460,Asia,Eastern Asia,Developing regions
1997,"China, Hong Kong Special Administrative Region",HKG,17450,Asia,Eastern Asia,Developing regions
1997,"China, Macao Special Administrative Region",MAC,320,Asia,Eastern Asia,Developing regions
1997,"China, Taiwan Province of China",TWN,4900,Asia,Eastern Asia,Developing regions
1997,Colombia,COL,140,Latin America and the Caribbean,South America,Developing regions
1997,Comoros,COM,0,Africa,Eastern Africa,Developing regions
1997,Congo,COG,0,Africa,Middle Africa,Developing regions
1997,Cook Islands,COK,250,Oceania,Polynesia,Developing regions
1997,Costa Rica,CRI,20,Latin America and the Caribbean,Central America,Developing regions
1997,Côte d'Ivoire,CIV,10,Africa,Western Africa,Developing regions
1997,Croatia,HRV,910,Europe,Southern Europe,Developed regions
1997,Cuba,CUB,10,Latin America and the Caribbean,Caribbean,Developing regions
1997,Cyprus,CYP,450,Asia,Western Asia,Developing regions
1997,Czech Republic,CZE,240,Europe,Eastern Europe,Developed regions
1997,Democratic People's Republic of Korea,PRK,0,Asia,Eastern Asia,Developing regions
1997,Democratic Republic of the Congo,COD,20,Africa,Middle Africa,Developing regions
1997,Denmark,DNK,680,Europe,Northern Europe,Developed regions
1997,Djibouti,DJI,0,Africa,Eastern Africa,Developing regions
1997,Dominica,DMA,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Dominican Republic,DOM,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Ecuador,ECU,60,Latin America and the Caribbean,South America,Developing regions
1997,Egypt,EGY,750,Africa,Northern Africa,Developing regions
1997,El Salvador,SLV,150,Latin America and the Caribbean,Central America,Developing regions
1997,Equatorial Guinea,GNQ,0,Africa,Middle Africa,Developing regions
1997,Eritrea,ERI,50,Africa,Eastern Africa,Developing regions
1997,Estonia,EST,20,Europe,Northern Europe,Developed regions
1997,Ethiopia,ETH,230,Africa,Eastern Africa,Developing regions
1997,Faeroe Islands,FRO,0,Europe,Northern Europe,Developed regions
1997,Falkland Islands (Malvinas),FLK,0,Latin America and the Caribbean,South America,Developing regions
1997,Fiji,FJI,2290,Oceania,Melanesia,Developing regions
1997,Finland,FIN,300,Europe,Northern Europe,Developed regions
1997,France,FRA,1910,Europe,Western Europe,Developed regions
1997,French Guiana,GUF,0,Latin America and the Caribbean,South America,Developing regions
1997,French Polynesia,PYF,60,Oceania,Polynesia,Developing regions
1997,Gabon,GAB,0,Africa,Middle Africa,Developing regions
1997,Gambia,GMB,0,Africa,Western Africa,Developing regions
1997,Georgia,GEO,20,Asia,Western Asia,Developing regions
1997,Germany,DEU,3520,Europe,Western Europe,Developed regions
1997,Ghana,GHA,160,Africa,Western Africa,Developing regions
1997,Gibraltar,GIB,0,Europe,Southern Europe,Developed regions
1997,Greece,GRC,3110,Europe,Southern Europe,Developed regions
1997,Greenland,GRL,0,Northern America,Northern America,Developed regions
1997,Grenada,GRD,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Guadeloupe,GLP,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Guam,GUM,20,Oceania,Micronesia,Developing regions
1997,Guatemala,GTM,20,Latin America and the Caribbean,Central America,Developing regions
1997,Guinea,GIN,0,Africa,Western Africa,Developing regions
1997,Guinea-Bissau,GNB,0,Africa,Western Africa,Developing regions
1997,Guyana,GUY,10,Latin America and the Caribbean,South America,Developing regions
1997,Haiti,HTI,0,Latin America and the Caribbean,Caribbean,Developing regions
1997,Holy See,VAT,0,Europe,Southern Europe,Developed regions
1997,Honduras,HND,0,Latin America and the Caribbean,Central America,Developing regions
1997,Hungary,HUN,320,Europe,Eastern Europe,Developed regions
1997,Iceland,ISL,20,Europe,Northern Europe,Developed regions
1997,India,IND,6410,Asia,Southern Asia,Developing regions
1997,Indonesia,IDN,12210,Asia,South-Eastern Asia,Developing regions
1997,United Kingdom,IRN,800,Asia,Southern Asia,Developing regions
1997,Iraq,IRQ,950,Asia,Western Asia,Developing regions
1997,Ireland,IRL,3090,Europe,Northern Europe,Developed regions
1997,Israel,ISR,1040,Asia,Western Asia,Developing regions
1997,Italy,ITA,1810,Europe,Southern Europe,Developed regions
1997,Jamaica,JAM,30,Latin America and the Caribbean,Caribbean,Developing regions
1997,Japan,JPN,10800,Asia,Eastern Asia,Developed regions
1997,Jordan,JOR,440,Asia,Western Asia,Developing regions
1997,Kazakhstan,KAZ,70,Asia,Central Asia,Developing regions
1997,Kenya,KEN,610,Africa,Eastern Africa,Developing regions
1997,Kiribati,KIR,100,Oceania,Micronesia,Developing regions
1997,Kuwait,KWT,230,Asia,Western Asia,Developing regions
1997,Kyrgyzstan,KGZ,10,Asia,Central Asia,Developing regions
1997,Lao People's Democratic Republic,LAO,220,Asia,South-Eastern Asia,Developing regions
1997,Latvia,LVA,60,Europe,Northern Europe,Developed regions
1997,Lebanon,LBN,2490,Asia,Western Asia,Developing regions
1997,Lesotho,LSO,0,Africa,Southern Africa,Developing regions
1997,Liberia,LBR,0,Africa,Western Africa,Developing regions
1997,Libya,LBY,20,Africa,Northern Africa,Developing regions
1997,Liechtenstein,LIE,0,Europe,Western Europe,Developed regions
1997,Lithuania,LTU,10,Europe,Northern Europe,Developed regions
1997,Luxembourg,LUX,10,Europe,Western Europe,Developed regions
1997,Madagascar,MDG,0,Africa,Eastern Africa,Developing regions
1997,Malawi,MWI,30,Africa,Eastern Africa,Developing regions
1997,Malaysia,MYS,10740,Asia,South-Eastern Asia,Developing regions
